,cc_b3m1
3485,-2.663675431493452
3486,-2.54460474178223
3487,-3.460568481267682
3488,-4.3714950347444805
3489,-4.148702239295979
3490,-3.954318924397885
3491,-3.087060322341282
3492,-2.2884507967438736
3493,-2.405911900521536
3494,-2.568224177653569
3495,-2.4925739606098123
3496,-2.5189442909036206
3497,-3.1004431379027544
3498,-3.643405204816343
3499,-4.351378151094554
3500,-4.703844470609706
3501,-4.432908229148758
3502,-3.878121046379043
3503,-2.988475708008238
3504,-2.831318711214454
3505,-2.8353844195708167
3506,-3.317409133547738
3507,-2.996305559858069
3508,-3.9314969608259034
3509,-4.065343906022498
3510,-4.729411787231179
3511,-4.8481026081208505
3512,-4.556679195123436
3513,-3.5268469465229177
3514,-2.696329665914096
3515,-2.561111362913536
3516,-2.038426022030583
3517,-2.3445918500399827
3518,-1.8609234666728405
3519,-2.1965009474785706
3520,-3.045016844077919
3521,-3.3701515373680593
3522,-4.383245681256291
3523,-4.805570011269079
3524,-4.840517798996515
3525,-4.214910075084713
3526,-4.197169535580763
3527,-4.3000230130805726
3528,-4.786992765385243
3529,-5.173206115960724
3530,-5.174514691825582
3531,-4.728875747323627
3532,-3.7514466284015917
3533,-4.566681140575476
3534,-4.523812639968966
3535,-4.404763094537014
3536,-3.5875348923124193
3537,-3.0679307315541315
3538,-3.119587016545939
3539,-3.107247324327261
3540,-4.292318896782863
3541,-4.45230392111808
3542,-5.080782274378944
3543,-5.133082787184861
3544,-4.946543162663499
3545,-5.749722317156355
3546,-5.7113805843614
3547,-5.618834920573427
3548,-5.216745340184335
3549,-5.328327155552817
3550,-5.687685093516318
3551,-6.3030939489661435
3552,-6.886477431205996
3553,-6.128497622471471
3554,-5.930931058786609
3555,-5.644605649285388
3556,-6.004648858293223
3557,-6.238257885636003
3558,-6.307484636238691
3559,-6.581741982802011
3560,-6.999039647358174
3561,-7.322132404308796
3562,-6.912390939646748
3563,-6.223562186199587
3564,-5.612449802844424
3565,-4.820954192738686
3566,-4.432169629743338
3567,-4.13663415362155
3568,-3.7600557475110996
3569,-3.574082475268728
3570,-3.441705019026646
3571,-3.7920673300600924
3572,-4.329226087287058
3573,-4.3653478510820385
3574,-4.584323886932022
3575,-4.818366737087565
3576,-5.18047258099644
3577,-5.584081351356943
3578,-5.418108681992212
3579,-5.219906951894515
3580,-5.485953516934295
3581,-6.114850673145746
3582,-6.381064562557622
3583,-6.0467232316426305
3584,-5.504276407258729
3585,-4.951492289586401
3586,-3.0255447360472125
3587,-2.9170099521252
3588,-3.3964763424105584
3589,-3.564465661648626
3590,-4.179098889176117
3591,-4.961642102753665
3592,-5.267698258899344
3593,-5.114195042145248
3594,-4.698139595687689
3595,-5.6342284191465914
3596,-5.628323043936682
3597,-5.719234743254798
3598,-5.128258258381969
3599,-4.521779265568835
3600,-3.932033931673015
3601,-4.029406038217786
3602,-4.056537225653816
3603,-4.221617733131396
3604,-3.679838687364615
3605,-4.087635144789232
3606,-5.015592652820416
3607,-5.650236148712935
3608,-6.543787092797579
3609,-6.79759973411706
3610,-7.22700706137557
3611,-7.546306096389934
3612,-6.844950297782908
3613,-6.749377773563431
3614,-5.913654145813538
3615,-5.979241564644724
3616,-5.878735959550738
3617,-6.022290857661897
3618,-5.898212974989168
3619,-6.4003211477824955
3620,-6.454731092172658
3621,-6.198299934957209
3622,-6.305071877144115
3623,-6.135601846742311
3624,-6.218985635060928
3625,-5.704539789863652
3626,-5.274810803946757
3627,-4.347104391136767
3628,-4.019529639197245
3629,-3.454812630291407
3630,-2.962061998246158
3631,-2.4176628961087516
3632,-2.48022952292569
3633,-3.0365311699765165
3634,-3.834693684201664
3635,-4.350461314287525
3636,-3.7274860404341794
3637,-3.237652420507075
3638,-2.8949711001928087
3639,-2.6716038144209797
3640,-2.5383647825449636
3641,-2.7160518111312726
3642,-2.30628766320444
3643,-1.9261437060713433
3644,-2.5454543844598803
3645,-2.018604829119134
3646,-1.6981260512399707
3647,-0.687915494000837
3648,-0.40880363904415695
3649,-0.09325648538229103
3650,-0.8037087104691327
3651,-1.0175470104269149
3652,-0.7460771674754625
3653,-0.9495490006475453
3654,-0.8140956077695432
3655,-0.4519065196413834
3656,-0.15183188878340736
3657,0.2550900702279737
3658,-0.1662455635770108
3659,-0.2599216977035699
3660,-0.6786444858590599
3661,-0.11810767957885382
3662,-0.5976524779820416
3663,-0.6633790469274903
3664,-0.7659890223628949
3665,-0.25447639792434096
3666,-0.012459485003329718
3667,-0.1274044066556641
3668,-1.0920965301220864
3669,-2.383887436855183
3670,-2.6794275556059386
3671,-2.775076615597481
3672,-2.034102086469062
3673,-1.4887727892850862
3674,-1.6056540701673292
3675,-1.5572978092839733
3676,-2.2449579488059115
3677,-3.075077009073892
3678,-3.581291263580219
3679,-2.9815741929107062
3680,-2.3979266665672707
3681,-1.6561162593113146
3682,-0.47441113313718297
3683,-0.11186925700083705
3684,-0.00288346247645066
3685,0.0349258484763908
3686,-0.16878631600924088
3687,0.31912859043002406
3688,0.7452433650391903
3689,0.8415418205524929
3690,1.3376327429013983
3691,2.225805043540671
3692,2.586597986306204
3693,2.6155436574662385
3694,2.6859630678194772
3695,3.3462210805992356
3696,3.4969308530273437
3697,3.6746582475630696
3698,3.506015754515289
3699,3.2495716771345577
3700,4.020240744072083
3701,4.938901519659638
3702,5.5007705783447705
3703,5.291722536194562
3704,4.853047092347936
3705,4.668389739584035
3706,5.4318669332313165
3707,5.993711157509796
3708,5.868112990036918
3709,5.5469146640725135
3710,5.4142085605913195
3711,4.932382018807173
3712,4.276038266224809
3713,4.146730136822962
3714,4.366578012845864
3715,4.3877355137518625
3716,4.435080229964652
3717,3.8234760334394373
3718,3.615380207909137
3719,2.771303146372695
3720,2.3768151258071093
3721,1.481797680799641
3722,0.647707831208912
3723,-0.1825223476652198
3724,-0.4736127834741204
3725,-0.8489074172590456
3726,-1.0001947253251355
3727,-0.45101071784554136
3728,0.8315481179428659
3729,1.217343551090245
3730,1.0501541682672055
3731,0.2692463584809328
3732,-1.0743830158849281
3733,-1.6674358043620838
3734,-1.6366497358487386
3735,-1.109778492713513
3736,-1.101098124237339
3737,-1.5581942103811244
3738,-1.9609860275083673
3739,-1.6788679364806356
3740,-1.5450914459233402
3741,-0.7929833833004576
3742,-0.28939101009731694
3743,-0.1296998231391786
3744,0.14382858990196468
3745,0.5417290191889226
3746,0.3104024016259572
3747,0.06536199679180754
3748,-0.31404440318213567
3749,-0.42237075792733414
3750,-0.15815411189599793
3751,0.002982205342929589
3752,0.41752890430953826
3753,0.17223800171813863
3754,0.24851033675235534
3755,0.48958867689051466
3756,0.3755493874451261
3757,0.20436050131989703
3758,-0.2016799965621896
3759,-0.18770934492728308
3760,0.07744262375328859
3761,-0.32688743255240915
3762,-0.4962934366282976
3763,0.45284426910533426
3764,0.45090976189596255
3765,1.1780713020106859
3766,1.3411022359688456
3767,1.0768027703714615
3768,0.13089935972361566
3769,-0.259987115714047
3770,-0.22392075821062996
3771,0.2045413238319238
3772,0.7278382045371448
3773,1.390158638262763
3774,1.8266512516140132
3775,1.9468256814578027
3776,2.155892482649538
3777,1.9785627528029206
3778,2.1391274675278815
3779,2.4634540122969124
3780,2.6619556727896025
3781,2.9264924446069482
3782,2.50444667996225
3783,2.5622581194533094
3784,2.564345974612401
3785,3.1807222384135763
3786,3.2802081666043446
3787,3.022820773677763
3788,2.6295279159552933
3789,1.8608259387539672
3790,1.1683876228226016
3791,0.21039012730449613
3792,-0.3099784156434193
3793,-0.7020183464058256
3794,-1.0651351125929782
3795,-1.5708986023595557
3796,-2.2003588743888276
3797,-2.5145572024610594
3798,-1.9764943018899714
3799,-1.9820019029107652
3800,-1.7585946064524318
3801,-1.407516459044265
3802,-1.094323024505666
3803,-1.4339488962308522
3804,-2.049279121971523
3805,-2.5155229393895855
3806,-2.66912512616023
3807,-2.338543590792712
3808,-2.003196608725659
3809,-1.273290640494377
3810,-0.6792995746405577
3811,-0.10010083595209451
3812,0.18264962222763081
3813,-0.7551584990789042
3814,-0.9229878663426376
3815,-0.6951461477075842
3816,-0.15358068648472667
3817,-0.7204237092163464
3818,-1.2759544251932873
3819,-1.386431912053725
3820,-1.192035161441643
3821,-0.29874884287999137
3822,0.27576440016500037
3823,0.7364782038971089
3824,1.0245220561303032
3825,0.8604291932076826
3826,-0.03453536386714262
3827,-0.3193677930527308
3828,-0.004257769429052871
3829,0.1635397083583463
3830,0.04254416774488945
3831,-0.5920994825412684
3832,-1.4040092734778007
3833,-1.2566051450445261
3834,-0.8910797210431216
3835,-0.21358427973984284
3836,0.8834957402782759
3837,0.6546552555471159
3838,1.304800652905623
3839,0.8801056110406211
3840,-0.020453465576615315
3841,-0.8253360850659597
3842,-1.2163159948409206
3843,-0.006018163183377112
3844,1.144421544236014
3845,2.09687947430713
3846,2.0614671084110956
3847,0.9996626154105961
3848,1.404920981410399
3849,1.3642132039133852
3850,2.0550805252508244
3851,2.9228457472412295
3852,3.498672416424423
3853,3.738345460880483
3854,4.089269323538458
3855,4.0472195117708125
3856,3.667756405528717
3857,3.911519022019103
3858,3.420645438357454
3859,3.302922424512957
3860,2.546134457865822
3861,2.2822374135097707
3862,1.6660310640810305
3863,0.4590435028478801
3864,-0.34149280992728137
3865,-0.5476597868001853
3866,0.07634115983849732
3867,0.08209562577771123
3868,-0.2286562420961129
3869,-0.647260743857716
3870,-0.6940744064802828
3871,-0.3526668918683722
3872,-0.5945503105439016
3873,-0.7383057158696822
3874,-1.627138692785774
3875,-1.6248669758057517
3876,-1.4902244940711675
3877,-1.1482550628297723
3878,-1.3029421140555186
3879,-1.691570309339216
3880,-1.821356719414048
3881,-2.7794550528226996
3882,-3.4847782008704016
3883,-3.7692602716843986
3884,-3.2326861201772434
3885,-2.7411336590789723
3886,-2.54282339203602
3887,-2.8589688255676187
3888,-3.1471050918577514
3889,-3.668331223315752
3890,-3.4835968108011564
3891,-3.5975745087150344
3892,-4.090096564438106
3893,-4.480436307941144
3894,-4.484724787752519
3895,-4.01923066483797
3896,-2.990409876157809
3897,-2.903613462324266
3898,-3.136719281974459
3899,-3.4191000171336405
3900,-3.045687401038496
3901,-2.5648051245111567
3902,-2.1141203666108517
3903,-1.6144402194132716
3904,-1.5627593429147009
3905,-1.9175116680527111
3906,-2.0029237256966113
3907,-0.9468559414081774
3908,-0.5443353164858138
3909,-0.6702619743925275
3910,-0.3666316651328465
3911,-0.16150692803904398
3912,0.7289375169607144
3913,1.6725484254869034
3914,1.2992823182513007
3915,1.0160934684675045
3916,0.1941832286745715
3917,-0.31121717816290406
3918,0.40870007308939904
3919,0.5740629128602404
3920,0.8067431384899404
3921,1.1552771943891038
3922,1.6259121640649
3923,2.7091206173143885
3924,3.3372304527395453
3925,3.5864783936585205
3926,3.6481387018422513
3927,3.0164718877683736
3928,3.303240017669891
3929,3.1311983350241874
3930,2.133997851583901
3931,0.32873330363817743
3932,-1.3937447301123385
3933,-2.257878438491204
3934,-2.8389930412403412
3935,-1.8515316320531134
3936,-0.9433453535560652
3937,-0.9336956898018691
3938,-0.7953178470553262
3939,-1.6479191126542396
3940,-2.839740323379351
3941,-3.8150293666590844
3942,-4.522655819812734
3943,-4.618092862253672
3944,-4.790030434654788
3945,-4.992717852350559
3946,-4.874141592401585
3947,-4.146006539442183
3948,-4.119457677154536
3949,-3.9831055720577915
3950,-4.325838998953007
3951,-4.8656409727142
3952,-5.881702136261826
3953,-6.0388238752254075
3954,-6.057261578029554
3955,-6.049162507146473
3956,-5.779866836606622
3957,-5.416611434485215
3958,-5.290048404937341
3959,-4.534127663746418
3960,-3.6959300613124384
3961,-3.7135857968915076
3962,-3.43940409901815
3963,-3.48813975635718
3964,-4.067909988133671
3965,-4.923621411434304
3966,-5.496636473575485
3967,-6.458896651332417
3968,-6.903175722091309
3969,-8.296830639068055
3970,-9.387134261557797
3971,-9.452609617974922
3972,-8.039327800080933
3973,-6.734818001468501
3974,-6.421520474446055
3975,-5.359516530277958
3976,-6.263301218435281
3977,-6.033269929938228
3978,-5.815897891508815
3979,-6.363111423693901
3980,-7.141479100845036
3981,-7.240351167581096
3982,-6.752009264157326
3983,-5.628279802665663
3984,-4.320492711346972
3985,-4.009029500155673
3986,-3.9853820623172034
3987,-3.5072291765599797
3988,-3.530098483759158
3989,-3.0908264293814245
3990,-2.51379324171646
3991,-2.607989849858372
3992,-3.6889855555649973
3993,-5.103567789750741
3994,-5.959283223088988
3995,-6.393199380548257
3996,-5.09399122053647
3997,-4.550323706279542
3998,-4.143405520523867
3999,-3.6056411892703473
4000,-3.2246201156263687
4001,1.34832870001806
4002,8.854804406843176
4003,12.283719125466979
4004,12.327334700905354
4005,11.554948239094413
4006,11.494270400830736
4007,10.915957242983124
4008,10.932571739174199
4009,11.095538486315794
4010,11.305280721291687
4011,11.025803703935408
4012,11.259496126586724
4013,11.191912089172284
4014,11.25016870342032
4015,11.649930311010127
4016,11.804196844555118
4017,11.434905367208911
4018,11.06953304161549
4019,11.331693224330033
4020,11.275615875614687
4021,11.323952712874211
4022,11.488068049619045
4023,11.333385467153752
4024,11.30351892578232
4025,10.989644386869585
4026,11.29660240246224
4027,11.1971922210672
4028,11.274642734001253
4029,11.112237909918198
4030,11.31033810982913
4031,11.078063310351803
4032,11.22095200542963
4033,11.363240590760519
4034,11.23169509064969
4035,11.080851983507044
4036,10.862967204641953
4037,10.945446577582102
4038,10.553767714269396
4039,10.460861838416823
4040,10.66355717308932
4041,10.133539389012693
4042,9.79164591467947
4043,9.641396212048274
4044,9.251283161175365
4045,8.89610088654021
4046,7.536672767058738
4047,7.025234361316571
4048,3.967878417568757
4049,-0.13543470694488668
4050,1.241863419363881
4051,1.8056668307413375
4052,1.2274578081304757
4053,0.4986354929099175
4054,0.12007487952981499
4055,0.291473690920796
4056,0.003786604025172835
4057,0.12216405132194197
4058,-0.23245004714045336
4059,0.059214191471588684
4060,-1.1082283601494503
4061,-0.8958941689353139
4062,-1.1589124133962283
4063,-0.5439333854175175
4064,-0.40373690650574723
4065,-0.01324025328476175
4066,0.44125229739060146
4067,-0.1874767142120053
4068,0.04450606928153
4069,-0.06988299252988561
4070,-0.0014259257064797026
4071,0.21252303065837452
4072,-0.09596051446470355
4073,-0.01896454582846374
4074,0.26799208093742877
4075,-0.013758871246350779
4076,0.15215512885306914
4077,0.1860250904869858
4078,0.004158904311037048
4079,0.20413882337730627
4080,-0.08471400893445491
4081,0.1680435598445591
4082,0.09566275774048094
4083,0.2349130226245979
4084,-0.05463954268983784
4085,-0.012319137843434191
4086,0.19267688551701312
4087,-0.014564713328708123
4088,0.3612451562790451
4089,0.29838159551660937
4090,0.01220203526494501
4091,0.035188875644710293
4092,0.21595098348438313
4093,-0.3672201171833027
4094,-0.1779807150067949
4095,0.3259150337537413
4096,0.09850015374775367
4097,-0.263839926248858
4098,-0.01297215072620439
4099,0.1845413072222204
4100,-0.026295456062319644
4101,-0.1290134153005571
4102,0.09033856783342387
4103,0.14830991157871232
4104,0.13270139824753358
4105,-0.372497640013437
4106,-0.04911770205777266
4107,0.08053303317542593
4108,0.19780302463281885
4109,0.10369548521029515
4110,-0.21706745468389244
4111,0.05969225288635727
4112,0.1164482834137317
4113,-0.019457297600197876
4114,0.2497782694227304
4115,0.4862678248539236
4116,0.17364928253226708
4117,-0.0565072499594681
4118,-0.0714081232486734
4119,0.2237504481683299
4120,0.1674848016667081
4121,-0.17208819226908645
4122,-0.12975837616522057
4123,-0.21403886305878395
4124,-0.014128325015791532
4125,0.3702145757189683
4126,0.18831629206623113
4127,-0.4131772722372986
4128,0.2632035690555501
4129,0.030991091416570526
4130,-0.015299466062650424
4131,0.03281152818636812
4132,-0.16367769384898878
4133,0.20285941535146357
4134,-0.01889185088193379
4135,0.27306409576919144
4136,0.19438827769569578
4137,-0.04298371052876426
4138,-0.026614407330329826
4139,0.11677572942798697
4140,-0.09701959023146678
4141,-0.1471911659426457
4142,0.0036377265992051377
4143,0.05108000757386222
4144,0.21786731784816027
4145,-0.17274706781330984
4146,0.31211558172147136
4147,0.051907889355010894
4148,0.16796888949839328
4149,0.299635819751515
4150,0.17129842348717617
4151,0.05025785026705165
4152,0.1205605535288683
4153,0.09883490201967682
4154,0.25364466298198884
4155,-0.5697779715873796
4156,0.18449818716266897
4157,0.18719011371654304
4158,-0.032991721538040863
4159,-0.43792837644852867
4160,0.09807771202030757
4161,-0.18811587773290128
4162,0.08515839057999308
4163,0.17939237393147422
4164,-0.07736030984846565
4165,-0.029969471527360625
4166,0.14207964608501733
4167,0.07039662953774517
4168,-0.13367441000326075
4169,-0.005337928184903973
4170,-0.05111595976418215
4171,0.10398753501460156
4172,0.26872418020655786
4173,0.1597115780501177
4174,-0.29276476358100467
4175,0.30154761271104036
4176,0.24608309445023124
4177,-0.0688591654254136
4178,0.18930334431059848
4179,0.1163531900071213
4180,-0.1907061545659534
4181,0.22428328680459586
4182,-0.17743405217949082
4183,0.3542502235520999
